id,session_id,raw_text,predicted_intent,text_hash,cleaned_text,snorkel_intent,snorkel_confidence
144,sim_v2_143,book phòng phú quốc nha,unlabeled,9086b95e3e70218f3d98f6eed799097a,book phòng phú_quốc nha,search_accommodation,0.670959628441436
146,sim_v2_145,đặt phòng khách sạn nha trang,unlabeled,09e77401e5120f35b96ab2c805fa0828,đặt phòng khách_sạn Nha_Trang,search_accommodation,0.670959628441436
151,sim_v2_150,tìm homestay view đẹp ở pq,unlabeled,37389071c4c2dcae2bd1269843cbd9b1,tìm homestay view đẹp ở Phú_Quốc,search_destination,0.4954226621493553
154,sim_v2_153,đà nẵng có chỗ nào check in đẹp,unlabeled,febe0e51d22e30a5b69973dd967f0169,đà_nẵng có chỗ nào check in đẹp,search_destination,0.6570826766974567
155,sim_v2_154,nt có chỗ nào check in đẹp,unlabeled,509ef56683075e360dd3e28a208a60a8,Nha_Trang có chỗ nào check in đẹp,search_destination,0.6570826766974567
157,sim_v2_156,thuê resort đà lạt,unlabeled,1211dae470d6341ddb8bc542af0bbd99,thuê resort Đà_Lạt,search_accommodation,0.670959628441436
158,sim_v2_157,giải dùm bài toán,unlabeled,d47ff3c86e6762810e3c0320b2777154,giải dùm bài_toán,UNLABELED,0.1428571428571428
159,sim_v2_158,review đlạt mùa này,unlabeled,55a9f3a146b390daad78954426693eb1,review Đà_Lạt mùa này,search_destination,0.6570826766974567
162,sim_v2_161,đặc sản đà nẵng là gì,unlabeled,7b945f6071aca67d0f7092904d3de2f6,đặc_sản đà_nẵng là gì,search_destination,0.6570826766974567
166,sim_v2_165,sapa có chỗ nào check in đẹp z,unlabeled,3a71f8968366daf9a457b919391dcc0c,Sa_Pa có chỗ nào check in đẹp vậy,search_destination,0.6570826766974567
173,sim_v2_172,xin kinh nghiệm đi đà lạt,unlabeled,d3be9b5f210e16e6a2d8391a44692896,xin kinh_nghiệm đi Đà_Lạt,search_destination,0.6570826766974567
175,sim_v2_174,nt có chỗ nào check in đẹp z,unlabeled,826d1bc90b79ad92f75090e4c759ab19,Nha_Trang có chỗ nào check in đẹp vậy,search_destination,0.6570826766974567
178,sim_v2_177,tìm chỗ ở giá rẻ tại đà lạt,unlabeled,5b28b1b1102cfbc03125289d3b44742a,tìm chỗ ở giá rẻ tại Đà_Lạt,search_accommodation,0.670959628441436
179,sim_v2_178,mùa nào đi pq hợp lý,unlabeled,7c87c83a2b650976e1dda52a1e395d28,mùa nào đi Phú_Quốc hợp_lý,search_destination,0.6570826766974567
182,sim_v2_181,book phòng sài gòn z,unlabeled,bca1f9a1a4393b369cd155d32406833f,book phòng sài gòn vậy,search_accommodation,0.670959628441436
185,sim_v2_184,hà nội có chỗ nào check in đẹp bot,unlabeled,60836f193de23be0f4c132862cb50cdf,hà_nội có chỗ nào check in đẹp bot,search_destination,0.6570826766974567
186,sim_v2_185,đặt phòng khách sạn nha trang nha,unlabeled,e55c68f16267cdbc808f7c101a053cd2,đặt phòng khách_sạn Nha_Trang nha,search_accommodation,0.670959628441436
187,sim_v2_186,mùa nào đi sapa hợp lý,unlabeled,9937f4521d055207c4fc018d489600e9,mùa nào đi Sa_Pa hợp_lý,search_destination,0.6570826766974567
191,sim_v2_190,xin kinh nghiệm ik đà lạt z,unlabeled,e969749c255679dafcc007f7745c2d20,xin kinh_nghiệm đi Đà_Lạt vậy,search_destination,0.6570826766974567
199,sim_v2_198,thuê resort sài gòn,unlabeled,2983777c65f40a243995b916dca37554,thuê resort sài gòn,search_accommodation,0.670959628441436
201,sim_v2_200,book phòng pq bot,unlabeled,71f61f5035091639f652ca82cad0229d,book phòng Phú_Quốc bot,search_accommodation,0.670959628441436
204,sim_v2_203,thuê resort phú quốc,unlabeled,28061edb4cd8621c8741896ba8c32163,thuê resort_phú_quốc,search_accommodation,0.670959628441436
206,sim_v2_205,thời tiết hà nội sao,unlabeled,843b53b8f08507ef9d027ae021a19fb2,thời_tiết hà_nội sao,search_destination,0.6570826766974567
209,sim_v2_208,review đà nẵng mùa này,unlabeled,b23d3abbc9d7c1b670a8b4bf0a89e89a,review đà_nẵng mùa này,search_destination,0.6570826766974567
213,sim_v2_212,thuê resort sapa nha,unlabeled,b4ff2de30e19fb201452cba91ec83ad7,thuê resort_Sa_Pa nha,search_accommodation,0.670959628441436
218,sim_v2_217,thuê resort sapa,unlabeled,d214a28e27a5821e3a8482346bd5be0a,thuê resort_Sa_Pa,search_accommodation,0.670959628441436
220,sim_v2_219,pq có chỗ nào check in đẹp,unlabeled,2e0611caa1a1284e6c55b566d4cbbed6,Phú_Quốc có chỗ nào check in đẹp,search_destination,0.6570826766974567
223,sim_v2_222,book phòng sapa,unlabeled,962059fe3e8cec279d9bfaca9eb8d3e4,book phòng Sa_Pa,search_accommodation,0.670959628441436
228,sim_v2_227,mùa nào đi đà lạt hợp lý,unlabeled,8292b1811bb72c542d7c6db0c9e53f6f,mùa nào đi Đà_Lạt hợp_lý,search_destination,0.6570826766974567
229,sim_v2_228,tìm chỗ ở giá rẻ tại phú quốc bot,unlabeled,f4591612e270237e8c1f9f67d6f08a62,tìm chỗ ở giá rẻ tại phú_quốc bot,search_accommodation,0.670959628441436
232,sim_v2_231,đặc sản nha trang là gì,unlabeled,94f2b18e3a58433e6c072a0b7a15eea1,đặc_sản Nha_Trang là gì,search_destination,0.6570826766974567
235,sim_v2_234,review đlạt mùa này bot,unlabeled,79b81cf6dc5e9e183e2fe5ec99c64b94,review Đà_Lạt mùa này bot,search_destination,0.6570826766974567
237,sim_v2_236,book phòng pq,unlabeled,f3c3c1219d03c0cc6fc9e5ca3f0e1292,book phòng Phú_Quốc,search_accommodation,0.670959628441436
240,sim_v2_239,đà lạt có chỗ nào check in đẹp,unlabeled,6a79b8bbc7634bab1440526ccaa63ba3,Đà_Lạt có chỗ nào check in đẹp,search_destination,0.6570826766974567
247,sim_v2_246,thuê resort nha trang,unlabeled,2fa2a8488c587a031a49d72c1738879e,thuê resort Nha_Trang,search_accommodation,0.670959628441436
267,sim_v2_266,thuê resort đlạt,unlabeled,2db264c9ae9353651c1c37b551d43c02,thuê resort Đà_Lạt,search_accommodation,0.670959628441436
282,sim_v2_281,thời tiết đlạt sao bot,unlabeled,b991681adc67cc91d372a6acddbbffe8,thời_tiết Đà_Lạt sao bot,search_destination,0.6570826766974567
290,sim_v2_289,xin kinh nghiệm đi sài gòn,unlabeled,0cdf67550fd7e5b097b79d87a50b5085,xin kinh_nghiệm đi sài gòn,search_destination,0.6570826766974567
297,sim_v2_296,tìm homestay view đẹp ở nt dợ,unlabeled,def0c14cd0eabfa4ba68af0d19c9c5ba,tìm homestay view đẹp ở Nha_Trang dợ,search_destination,0.4954226621493553
299,sim_v2_298,book phòng đà lạt dợ,unlabeled,a19c0651e70ab02c5620cc64680a9794,book phòng Đà_Lạt dợ,search_accommodation,0.670959628441436
301,sim_v2_300,tìm homestay view đẹp ở sapa,unlabeled,119dde61480ca5cbf20dfe320f0436b7,tìm homestay view đẹp ở Sa_Pa,search_destination,0.4954226621493553
302,sim_v2_301,tìm homestay view đẹp ở nha trang,unlabeled,42c98ea60d744860faa8ac7e19ee69af,tìm homestay view đẹp ở Nha_Trang,search_destination,0.4954226621493553
307,sim_v2_306,tìm homestay view đẹp ở hà nội,unlabeled,ddcfbb71f367c0010be1a3bff4e42e01,tìm homestay view đẹp ở hà_nội,search_destination,0.4954226621493553
314,sim_v2_313,tìm chỗ ở giá rẻ tại nha trang,unlabeled,9e19dcff44afd9404f6837c8e09913cd,tìm chỗ ở giá rẻ tại Nha_Trang,search_accommodation,0.670959628441436
319,sim_v2_318,đặc sản đlạt là gì,unlabeled,f0b9c7f767724ad341e0d57454c3b361,đặc_sản Đà_Lạt là gì,search_destination,0.6570826766974567
324,sim_v2_323,book phòng hà nội,unlabeled,fa7ecccd2caea806235c1344f642e836,book phòng hà_nội,search_accommodation,0.670959628441436
331,sim_v2_330,tìm chỗ ở giá rẻ tại nt,unlabeled,a9af799793d61c124b2da0a3701b8bb8,tìm chỗ ở giá rẻ tại Nha_Trang,search_accommodation,0.670959628441436
334,sim_v2_333,xin kinh nghiệm đi nt,unlabeled,61f644895773a64108ffd23e313956f6,xin kinh_nghiệm đi Nha_Trang,search_destination,0.6570826766974567
347,sim_v2_346,tìm homestay view đẹp ở pq nha,unlabeled,4fef7d95ab0a66341aaeb4b5c1a87204,tìm homestay view đẹp ở Phú_Quốc nha,search_destination,0.4954226621493553
349,sim_v2_348,tìm chỗ ở giá rẻ tại sapa,unlabeled,a4c289171e1b3ee63f130e5e5090f413,tìm chỗ ở giá rẻ tại Sa_Pa,search_accommodation,0.670959628441436
372,sim_v2_371,đặt phòng khách sạn hà nội,unlabeled,89f45be3e08537c881a82af10b1779e2,đặt phòng khách_sạn hà_nội,search_accommodation,0.670959628441436
373,sim_v2_372,đặt phòng khách sạn sapa,unlabeled,ecee6bab44097778cace45b72ab528bb,đặt phòng khách_sạn Sa_Pa,search_accommodation,0.670959628441436
379,sim_v2_378,đặt phòng khách sạn đà lạt dợ,unlabeled,e343317736d465df63cf3be037a22f54,đặt phòng khách_sạn Đà_Lạt dợ,search_accommodation,0.670959628441436
385,sim_v2_384,thuê resort pq,unlabeled,31c58e2ad744784d48011ebf04f482da,thuê resort Phú_Quốc,search_accommodation,0.670959628441436
386,sim_v2_385,đlạt có chỗ nào check in đẹp,unlabeled,ac1b9df7bfac1054471cfe658188372e,Đà_Lạt có chỗ nào check in đẹp,search_destination,0.6570826766974567
389,sim_v2_388,hà nội có chỗ nào check in đẹp,unlabeled,01fbec30788beff892f7874f1bc35139,hà_nội có chỗ nào check in đẹp,search_destination,0.6570826766974567
390,sim_v2_389,đặc sản hà nội là gì,unlabeled,b1f4076294f3282f87fe37a9b3e84c6b,đặc_sản hà_nội là gì,search_destination,0.6570826766974567
393,sim_v2_392,thời tiết sài gòn sao,unlabeled,6253e1bd66b821b05603477da9ca954c,thời_tiết sài_gòn sao,search_destination,0.6570826766974567
401,sim_v2_400,thời tiết đà lạt sao,unlabeled,44481a49f70895faa6ad544eff06e29d,thời_tiết Đà_Lạt sao,search_destination,0.6570826766974567
405,sim_v2_404,book phòng đlạt,unlabeled,9999c2a71d0d7fbc37d319bf5151e413,book phòng Đà_Lạt,search_accommodation,0.670959628441436
410,sim_v2_409,review sài gòn mùa này,unlabeled,8c1147c83b4d8125b83db179da131d17,review sài gòn mùa này,search_destination,0.6570826766974567
423,sim_v2_422,book phòng nt,unlabeled,c04e60faf4b488c267d06a59c49dd64a,book phòng Nha_Trang,search_accommodation,0.670959628441436
426,sim_v2_425,xin kinh nghiệm đi sapa,unlabeled,f9e259feb2d26205f5a23b5d1ddfd2a2,xin kinh_nghiệm đi Sa_Pa,search_destination,0.6570826766974567
427,sim_v2_426,đà nẵng có chỗ nào check in đẹp nha,unlabeled,df2130c7b6579f1e64dc304991bd195d,đà_nẵng có chỗ nào check in đẹp nha,search_destination,0.6570826766974567
431,sim_v2_430,tìm homestay view đẹp ở nt,unlabeled,2d9ccf17b52514b8a3ede7ef201e7201,tìm homestay view đẹp ở Nha_Trang,search_destination,0.4954226621493553
438,sim_v2_437,đlạt có chỗ nào check in đẹp z,unlabeled,9f34c27f0544812c76d552df704f4e96,Đà_Lạt có chỗ nào check in đẹp vậy,search_destination,0.6570826766974567
446,sim_v2_445,tìm homestay view đẹp ở phú quốc,unlabeled,5e32ff9cfcfb59a0341c54bd9f2ec7e9,tìm homestay view đẹp ở phú_quốc,search_destination,0.4954226621493553
449,sim_v2_448,xin kinh nghiệm đi hà nội,unlabeled,9cf1ebc09fc73795d38ae12c6cf037bc,xin kinh_nghiệm đi hà_nội,search_destination,0.6570826766974567
472,sim_v2_471,tìm homestay view đẹp ở pq dợ,unlabeled,1f573c693ee345b2987033d775496c23,tìm homestay view đẹp ở Phú_Quốc dợ,search_destination,0.4954226621493553
474,sim_v2_473,review pq mùa này,unlabeled,8af9e3a147a2bfbbb5e0e845ee9653a0,review Phú_Quốc mùa này,search_destination,0.6570826766974567
481,sim_v2_480,mùa nào ik sapa hợp lý z,unlabeled,9b88d137b9ed5afdd9fa7a2539371fc8,mùa nào đi Sa_Pa hợp_lý vậy,search_destination,0.6570826766974567
492,sim_v2_491,xin kinh nghiệm đi pq,unlabeled,00d53f46fa4b22d3100b6e25aa4bcddc,xin kinh_nghiệm đi Phú_Quốc,search_destination,0.6570826766974567
504,sim_v2_503,review hà nội mùa này,unlabeled,c3149629ed74ee0831a736bcac0340c9,review hà_nội mùa này,search_destination,0.6570826766974567
511,sim_v2_510,thuê resort hà nội dợ,unlabeled,e9138a7ef4121223fb7478a14a50d826,thuê resort hà_nội dợ,search_accommodation,0.670959628441436
513,sim_v2_512,tìm chỗ ở giá rẻ tại sapa dợ,unlabeled,8c7f569b66f22773e03ae3259a0a1951,tìm chỗ ở giá rẻ tại Sa_Pa dợ,search_accommodation,0.670959628441436
514,sim_v2_513,tìm chỗ ở giá rẻ tại hà nội,unlabeled,76bdc3f720ec5775eb447bf83419fb58,tìm chỗ ở giá rẻ tại hà_nội,search_accommodation,0.670959628441436
522,sim_v2_521,đặt phòng khách sạn đà lạt,unlabeled,6e6a9d99eb5075fb5e1ae125a196dd71,đặt phòng khách_sạn Đà_Lạt,search_accommodation,0.670959628441436
557,sim_v2_556,review pq mùa này nha,unlabeled,d5ef707bb1c5ea6dce59c75053cfb9f8,review Phú_Quốc mùa này nha,search_destination,0.6570826766974567
562,sim_v2_561,xin kinh nghiệm đi phú quốc,unlabeled,3bf5a9321c1c60140ea486664d90819d,xin kinh_nghiệm đi phú_quốc,search_destination,0.6570826766974567
567,sim_v2_566,mùa nào đi đà nẵng hợp lý,unlabeled,c329ce73b53d239963fb520c14f6cc84,mùa nào đi đà_nẵng hợp_lý,search_destination,0.6570826766974567
572,sim_v2_571,review phú quốc mùa này dợ,unlabeled,4ac7ae726d5aa14534a03acc418a2054,review phú_quốc mùa này dợ,search_destination,0.6570826766974567
574,sim_v2_573,tìm chỗ ở giá rẻ tại phú quốc nha,unlabeled,2032c322d7df696a518162d368b5af4d,tìm chỗ ở giá rẻ tại phú_quốc nha,search_accommodation,0.670959628441436
579,sim_v2_578,đặc sản đlạt là gì bot,unlabeled,4726e73bf20de8fd78e582e469044337,đặc_sản Đà_Lạt là gì bot,search_destination,0.6570826766974567
588,sim_v2_587,mùa nào đi phú quốc hợp lý,unlabeled,2c993ded437d01acebd5ce31c29848c1,mùa nào đi phú_quốc hợp_lý,search_destination,0.6570826766974567
590,sim_v2_589,review nt mùa này,unlabeled,2fab9233670cbffe61c9db8626468f21,review Nha_Trang mùa này,search_destination,0.6570826766974567
592,sim_v2_591,tìm chỗ ở giá rẻ tại pq dợ,unlabeled,a4e6d2edc4c4f62d03a9ec246f1f42b6,tìm chỗ ở giá rẻ tại Phú_Quốc dợ,search_accommodation,0.670959628441436
594,sim_v2_593,mùa nào ik nt hợp lý dợ,unlabeled,c30523776ac306d7f179df5299d94cd4,mùa nào đi Nha_Trang hợp_lý dợ,search_destination,0.6570826766974567
595,sim_v2_594,thời tiết pq sao,unlabeled,7e44c4cd7269e93ff450c69df164e749,thời_tiết Phú_Quốc sao,search_destination,0.6570826766974567
618,sim_v2_617,review đà lạt mùa này bot,unlabeled,849f81fec3450986e40372f0fb78f5aa,review Đà_Lạt mùa này bot,search_destination,0.6570826766974567
627,sim_v2_626,đặt phòng khách sạn pq,unlabeled,e79e068840549185dae739ec122c0391,đặt phòng khách_sạn Phú_Quốc,search_accommodation,0.670959628441436
652,sim_v2_651,sapa có chỗ nào check in đẹp bot,unlabeled,c6b0b5352f9610735ed5430ae69fa860,Sa_Pa có chỗ nào check in đẹp bot,search_destination,0.6570826766974567
654,sim_v2_653,book phòng phú quốc,unlabeled,37647f59891e313de93545f0b10029a7,book phòng phú_quốc,search_accommodation,0.670959628441436
658,sim_v2_657,mùa nào đi sài gòn hợp lý,unlabeled,a367f0b3bdc3c3aeb8d20c45273b2b0a,mùa nào đi sài_gòn hợp_lý,search_destination,0.6570826766974567
660,sim_v2_659,tìm chỗ ở giá rẻ tại nha trang z,unlabeled,19e710975c9515f596d96fa808cb4de4,tìm chỗ ở giá rẻ tại Nha_Trang vậy,search_accommodation,0.670959628441436
669,sim_v2_668,đặt phòng khách sạn đà nẵng,unlabeled,15ceb0313b4f717609e80e3b7c95b964,đặt phòng khách_sạn đà_nẵng,search_accommodation,0.670959628441436
670,sim_v2_669,review hà nội mùa này dợ,unlabeled,ba84fac31433e00d14980c9a37e51b33,review hà_nội mùa này dợ,search_destination,0.6570826766974567
671,sim_v2_670,xin kinh nghiệm ik nha trang bot,unlabeled,04067c32ee08eea45e7147b67e8eaef3,xin kinh_nghiệm đi Nha_Trang bot,search_destination,0.6570826766974567
708,sim_v2_707,thuê resort đà lạt nha,unlabeled,1477db78e0b9c33b94383773ac1fbf20,thuê resort Đà_Lạt nha,search_accommodation,0.670959628441436
721,sim_v2_720,tìm homestay view đẹp ở sài gòn dợ,unlabeled,5d165da7bbcd52a7edb8d4a8e8171a5f,tìm homestay view đẹp ở sài gòn dợ,search_destination,0.4954226621493553
736,sim_v2_735,xin kinh nghiệm đi đà nẵng,unlabeled,588988be92809b3919d2f2f285d90693,xin kinh_nghiệm đi đà_nẵng,search_destination,0.6570826766974567
743,sim_v2_742,xin kinh nghiệm ik sài gòn dợ,unlabeled,0f79217d19e8f3d4f7a6df3578c6b422,xin kinh_nghiệm đi sài_gòn dợ,search_destination,0.6570826766974567
747,sim_v2_746,đặt phòng khách sạn phú quốc,unlabeled,5aa119ca8a664fbd41ebb0891ec013c2,đặt phòng khách_sạn phú_quốc,search_accommodation,0.670959628441436
762,sim_v2_761,thời tiết đà nẵng sao,unlabeled,a58a3b1def47a13c90bf1c1c64fdf9ee,thời_tiết đà_nẵng sao,search_destination,0.6570826766974567
764,sim_v2_763,review đà nẵng mùa này nha,unlabeled,f6e263d34247dcc22f023c86c0e136ca,review đà_nẵng mùa này nha,search_destination,0.6570826766974567
786,sim_v2_785,pq có chỗ nào check in đẹp z,unlabeled,76620e6ef9fb764cc9b20cde38257505,Phú_Quốc có chỗ nào check in đẹp vậy,search_destination,0.6570826766974567
789,sim_v2_788,book phòng đà lạt nha,unlabeled,a117c70169c411b8a092a98c61bd124c,book phòng Đà_Lạt nha,search_accommodation,0.670959628441436
809,sim_v2_808,tìm homestay view đẹp ở đà nẵng,unlabeled,2a52cd83e3a74a2a10ed708ecedefe99,tìm homestay view đẹp ở đà_nẵng,search_destination,0.4954226621493553
824,sim_v2_823,thuê resort sài gòn bot,unlabeled,436a7c901549ac3619619329e39e6e83,thuê resort sài gòn bot,search_accommodation,0.670959628441436
838,sim_v2_837,đặc sản đà lạt là gì,unlabeled,ea7b39a3cc4f1fd9fe912675444735ee,đặc_sản Đà_Lạt là gì,search_destination,0.6570826766974567
839,sim_v2_838,phú quốc có chỗ nào check in đẹp,unlabeled,ecead9e160b68c86c5f79dd6357ac16d,phú_quốc có chỗ nào check in đẹp,search_destination,0.6570826766974567
844,sim_v2_843,book phòng đà nẵng bot,unlabeled,0accd63fdd3454652577358dad4fcff9,book phòng đà_nẵng bot,search_accommodation,0.670959628441436
875,sim_v2_874,xin kinh nghiệm ik pq nha,unlabeled,9f6d82dabcf79065cab2b8d4dae63cc9,xin kinh_nghiệm đi Phú_Quốc nha,search_destination,0.6570826766974567
876,sim_v2_875,tìm chỗ ở giá rẻ tại sài gòn,unlabeled,25259b577408fe5e6b04def05bacf45b,tìm chỗ ở giá rẻ tại sài gòn,search_accommodation,0.670959628441436
879,sim_v2_878,thời tiết đà lạt sao nha,unlabeled,9c394fcacefefcc209c89f9b767775b2,thời_tiết Đà_Lạt sao nha,search_destination,0.6570826766974567
882,sim_v2_881,review đlạt mùa này z,unlabeled,833f9af692473b0c0d8aa03283cc487e,review Đà_Lạt mùa này vậy,search_destination,0.6570826766974567
889,sim_v2_888,book phòng nha trang,unlabeled,04336fb415295ab6760ab84bb4903147,book phòng Nha_Trang,search_accommodation,0.670959628441436
904,sim_v2_903,hà nội có chỗ nào check in đẹp nha,unlabeled,e26f14b1341a3fd57378c2bfa53bec6e,hà_nội có chỗ nào check in đẹp nha,search_destination,0.6570826766974567
906,sim_v2_905,book phòng phú quốc dợ,unlabeled,bd3552b8be8546fe8391e1c5f8ced9eb,book phòng phú_quốc dợ,search_accommodation,0.670959628441436
907,sim_v2_906,đặc sản sapa là gì nha,unlabeled,4f7f3e71704e02166eb137b631e6f8d8,đặc_sản Sa_Pa là gì nha,search_destination,0.6570826766974567
915,sim_v2_914,mùa nào ik hà nội hợp lý nha,unlabeled,72567fac5b5bfffe249aba3b3fbf6221,mùa nào đi hà_nội hợp_lý nha,search_destination,0.6570826766974567
925,sim_v2_924,mùa nào ik pq hợp lý bot,unlabeled,41fe5fdafa280a4e43808d1dcfdd5d4c,mùa nào đi Phú_Quốc hợp_lý bot,search_destination,0.6570826766974567
935,sim_v2_934,thời tiết nha trang sao z,unlabeled,ab6232207310b9212d4accdf86ce7291,thời_tiết Nha_Trang sao vậy,search_destination,0.6570826766974567
937,sim_v2_936,tìm chỗ ở giá rẻ tại pq z,unlabeled,87e18337be89595d59262846eaf46e24,tìm chỗ ở giá rẻ tại Phú_Quốc vậy,search_accommodation,0.670959628441436
954,sim_v2_953,book phòng đlạt dợ,unlabeled,d37a57e0632f2caa52251b62d7f1d1ed,book phòng Đà_Lạt dợ,search_accommodation,0.670959628441436
957,sim_v2_956,tìm homestay view đẹp ở đlạt,unlabeled,6c09a4533ccebc816db41ebaa90e01bd,tìm homestay view đẹp ở Đà_Lạt,search_destination,0.4954226621493553
961,sim_v2_960,đặt phòng khách sạn nt dợ,unlabeled,7acce39907c9b75786b5ba2887e7969e,đặt phòng khách_sạn Nha_Trang dợ,search_accommodation,0.670959628441436
985,sim_v2_984,đặc sản nt là gì dợ,unlabeled,a7038546fbbccfc09583482ff905fab7,đặc_sản Nha_Trang là gì dợ,search_destination,0.6570826766974567
